"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
26232,"University of Connecticut","CONN","CONN00072256","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1904,5,21,"sterile/vegetative","Litchfield","Salisbury","Salisbury",0,41.985,-73.42277,5000,1904-05-21,1905
26236,"University of Connecticut","CONN","CONN00072260","Lamiales","Plantaginaceae","Callitriche deflexa","Callitriche","deflexa","","",1906,10,14,"sterile/vegetative","Hartford","Avon","Avon",0,41.79444,-72.85833,20000,1906-10-14,1906
26237,"University of Connecticut","CONN","CONN00072261","Lamiales","Plantaginaceae","Callitriche deflexa","Callitriche","deflexa","","",1906,6,24,"sterile/vegetative","Hartford","West Hartford","West Hartford",0,41.76777,-72.75444,20000,1906-06-24,1906
26244,"University of Connecticut","CONN","CONN00072269","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1928,10,4,"fruiting","Fairfield","Trumbull","Trumbull",0,41.25805,-73.2075,20000,1928-10-04,1928
26248,"University of Connecticut","CONN","CONN00072273","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1904,8,14,"fruiting","Fairfield","East Bridgeport","Pembroke Lake",0,41.18833,-73.17138,1000,1904-08-14,1928
26275,"University of Connecticut","CONN","CONN00072330","Lamiales","Plantaginaceae","Callitriche hermaphroditica","Callitriche","hermaphroditica","","",1947,10,9,"sterile/vegetative","Tolland","Mansfield","Bassett Bridge",0,41.76888,-72.17416,5000,1947-10-09,1947
26276,"University of Connecticut","CONN","CONN00072331","Lamiales","Plantaginaceae","Callitriche hermaphroditica","Callitriche","hermaphroditica","","",1947,10,9,"sterile/vegetative","Tolland","Mansfield","Mount Hope River",0,41.79666,-72.17111,3000,1947-10-09,1947
26288,"University of Connecticut","CONN","CONN00072353","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1905,7,18,"sterile/vegetative","Litchfield","Woodbury","Pomperaug River, Woodbury",0,41.54027,-73.21388,20000,1905-07-18,1905
26289,"University of Connecticut","CONN","CONN00072354","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1916,7,13,"fruiting","Tolland","Mansfield, Gurleyville","Fenton River",0,41.81472,-72.22527,5000,1916-07-13,1916
26295,"University of Connecticut","CONN","CONN00072360","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1916,7,15,"","Tolland","Mansfield","Fenton River Valley",0,41.79416,-72.20972,20000,1916-07-15,1916
26302,"University of Connecticut","CONN","CONN00072367","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1893,7,3,"","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1893-07-03,1928
26303,"University of Connecticut","CONN","CONN00072368","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1897,7,0,"","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,20000,NA,1897
26309,"University of Connecticut","CONN","CONN00072375","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1937,10,1,"flowering","Hartford","Simsbury","Great Pond",0,41.89944,-72.83027,5000,1937-10-01,1951
26310,"University of Connecticut","CONN","CONN00072376","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1940,9,3,"flowering","Fairfield","Stratford","Stratford",0,41.20444,-73.12972,20000,1940-09-03,1940
26313,"University of Connecticut","CONN","CONN00072379","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1935,9,26,"flowering","Fairfield","Newtown","Taunton Pond, Newtown",0,41.41055,-73.33333,5000,1935-09-26,1940
26314,"University of Connecticut","CONN","CONN00072380","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1907,10,13,"flowering","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1907-10-13,1908
26315,"University of Connecticut","CONN","CONN00072381","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1929,8,10,"flowering","New London","Groton","Groton - New London Airport",0,41.33,-72.045,2000,1929-08-10,1951
26320,"University of Connecticut","CONN","CONN00072386","Lycopodiales","Lycopodiaceae","Lycopodium inundatum","Lycopodium","inundatum","","",1907,9,1,"flowering","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1907-09-01,1908
26327,"University of Connecticut","CONN","CONN00072500","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1899,6,4,"","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1899-06-04,1899
26328,"University of Connecticut","CONN","CONN00072501","Lamiales","Plantaginaceae","Callitriche palustris","Callitriche","palustris","","",1898,9,4,"fruiting","Fairfield","Fairfield","Mill River",0,41.17388,-73.26861,20000,1898-09-04,1928
26329,"University of Connecticut","CONN","CONN00072502","Lamiales","Plantaginaceae","Callitriche verna","Callitriche","verna","","",1892,7,25,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1892-07-25,1892
26338,"University of Connecticut","CONN","CONN00072587","Caryophyllales","Polygonaceae","Polygonum prolificum","Polygonum","prolificum","","",1914,8,3,"flowering","New Haven","East Haven","East Haven",0,41.29555,-72.86305,20000,1914-08-03,1914
26345,"University of Connecticut","CONN","CONN00072594","Caryophyllales","Polygonaceae","Polygonum prolificum","Polygonum","prolificum","","",1905,8,2,"flowering","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1905-08-02,1914
26356,"University of Connecticut","CONN","CONN00072614","Poales","Xyridaceae","Xyris montana","Xyris","montana","","",1955,8,2,"flowering","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1955-08-02,1955
26357,"University of Connecticut","CONN","CONN00072615","Poales","Xyridaceae","Xyris montana","Xyris","montana","","",1920,8,16,"flowering","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1920-08-16,1955
26365,"University of Connecticut","CONN","CONN00072623","Malvales","Malvaceae","Abutilon striatum","Abutilon","striatum","","",1903,8,19,"flowering","Litchfield","Salisbury, Lakeville","Lakeville",0,41.96444,-73.44055,5000,1903-08-19,1903
26374,"University of Connecticut","CONN","CONN00072639","Sapindales","Aceraceae","Acer dasycarpum","Acer","dasycarpum","","",1900,4,21,"flowering","Hartford","Manchester","South Manchester",0,41.77583,-72.52194,20000,1900-04-21,1901
26375,"University of Connecticut","CONN","CONN00072640","Sapindales","Aceraceae","Acer dasycarpum","Acer","dasycarpum","","",1901,4,5,"flowering","Hartford","Hartford","Hartford",0,41.76361,-72.685,20000,1901-04-05,1901
26382,"University of Connecticut","CONN","CONN00072717","Solanales","Solanaceae","Physalis virginiana","Physalis","virginiana","","",1899,9,24,"flowering","New Haven","Branford","Pine Orchard",0,41.26694,-72.7775,3000,1899-09-24,1899
26383,"University of Connecticut","CONN","CONN00072718","Solanales","Solanaceae","Physalis heterophylla","Physalis","heterophylla","","",1932,7,15,"flowering","New London","Waterford","Waterford",0,41.34972,-72.1475,5000,1932-07-15,1936
26388,"University of Connecticut","CONN","CONN00072723","Solanales","Solanaceae","Physalis heterophylla","Physalis","heterophylla","","",1906,9,7,"flowering","New London","Norwich","Norwich",0,41.55027,-72.08805,NA,1906-09-07,1936
26389,"University of Connecticut","CONN","CONN00072724","Solanales","Solanaceae","Physalis heterophylla","Physalis","heterophylla","","",1906,9,7,"flowering","New London","Norwich","Norwich",0,41.55027,-72.08805,NA,1906-09-07,1936
26400,"University of Connecticut","CONN","CONN00072737","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1898,9,4,"flowering","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1898-09-04,1898
26401,"University of Connecticut","CONN","CONN00072738","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1899,7,0,"flowering","Hartford","Windsor","Poquonock",0,41.90472,-72.67916,2000,NA,1960
841352,"University of Connecticut","CONN","CONN00072739","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1960,9,16,"flowering","Hartford","Suffield","Suffield",0,41.98166,-72.65055,5000,1960-09-16,1960
26402,"University of Connecticut","CONN","CONN00072740","Solanales","Solanaceae","Physalis virginiana","Physalis","virginiana","","",1929,6,8,"flowering","New London","Ledyard","Ledyard",0,41.43972,-72.01555,5000,1929-06-08,1929
26438,"University of Connecticut","CONN","CONN00072791","Solanales","Solanaceae","Physalis heterophylla","Physalis","heterophylla","","",1936,7,24,"flowering","New London","Groton","Eastern Point",0,41.31972,-72.07555,20000,1936-07-24,1936
26442,"University of Connecticut","CONN","CONN00072795","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1932,9,10,"flowering/fruiting","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-09-10,1933
26443,"University of Connecticut","CONN","CONN00072796","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1907,9,11,"flowering","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1907-09-11,1907
26447,"University of Connecticut","CONN","CONN00072800","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",NA,NA,NA,"flowering/fruiting","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,20000,NA,1933
26448,"University of Connecticut","CONN","CONN00072801","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1944,7,17,"flowering/fruiting","New London","Norwich, Norwichtown","Norwichtown, Norwich",0,41.55305,-72.10583,20000,1944-07-17,1946
26449,"University of Connecticut","CONN","CONN00072802","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1899,9,24,"flowering/fruiting","Hartford","Hartford","Pine Orchard",0,41.26694,-72.7775,20000,1899-09-24,1960
26450,"University of Connecticut","CONN","CONN00072803","Solanales","Solanaceae","Physalis pubescens","Physalis","pubescens","","",1933,7,12,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1933-07-12,1933
26451,"University of Connecticut","CONN","CONN00072804","Solanales","Solanaceae","Physalis virginiana","Physalis","virginiana","","",1899,9,24,"flowering/fruiting","New Haven","Branford","Pine Orchard",0,41.26694,-72.7775,3000,1899-09-24,1899
26452,"University of Connecticut","CONN","CONN00072805","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1946,9,15,"flowering/fruiting","New London","Norwich, Norwichtown","Norwichtown, Norwich",0,41.51972,-72.10527,20000,1946-09-15,1946
26453,"University of Connecticut","CONN","CONN00072806","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1946,9,15,"flowering/fruiting","New London","Norwich, Norwichtown","Norwichtown, Norwich",0,41.55305,-72.10583,20000,1946-09-15,1946
26454,"University of Connecticut","CONN","CONN00072807","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1907,9,18,"flowering/fruiting","New Haven","West Haven","West Haven",0,41.27388,-72.96833,5000,1907-09-18,1907
26455,"University of Connecticut","CONN","CONN00072808","Solanales","Solanaceae","Physalis viscosa","Physalis","viscosa","","",1873,9,8,"fruiting","New Haven","New Haven","New Haven",0,41.30805,-72.92805,20000,1873-09-08,1873
26456,"University of Connecticut","CONN","CONN00072809","Solanales","Solanaceae","Physalis pruinosa","Physalis","pruinosa","","",1899,9,24,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1899-09-24,1899
26461,"University of Connecticut","CONN","CONN00072834","Alismatales","Potamogetonaceae","Potamogeton dimorphus","Potamogeton","dimorphus","","",1874,8,12,"fruiting","New Haven","Madison","Madison",0,41.33777,-72.63,6000,1874-08-12,1874
26462,"University of Connecticut","CONN","CONN00072835","Alismatales","Potamogetonaceae","Potamogeton dimorphus","Potamogeton","dimorphus","","",1931,9,7,"fruiting","Fairfield","wilton","Norwalk River, Wilton",0,41.20472,-73.43027,5000,1931-09-07,1931
26464,"University of Connecticut","CONN","CONN00072862","Poales","Cyperaceae","Cyperus odoratus","Cyperus","odoratus","","",1907,9,28,"fruiting","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1907-09-28,1907
26766,"University of Connecticut","CONN","CONN00073599","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1898,8,21,"sterile/vegetative","Fairfield","Monroe, Stepney","Pequonnock River, Stepney, Monroe",0,41.30472,-73.25333,20000,1898-08-21,1937
26774,"University of Connecticut","CONN","CONN00073607","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1898,9,4,"sterile/vegetative","New Haven","West Haven","West Haven",0,41.27388,-72.96833,5000,1898-09-04,1898
26779,"University of Connecticut","CONN","CONN00073612","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1898,9,4,"sterile/vegetative","New Haven","West Haven","Savin Rock, West Haven",0,41.24861,-72.95916,5000,1898-09-04,1898
26780,"University of Connecticut","CONN","CONN00073613","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1893,8,9,"sterile/vegetative","New Haven","Milford","Milford",0,41.22416,-73.06027,5000,1893-08-09,1898
26781,"University of Connecticut","CONN","CONN00073614","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1937,9,14,"sterile/vegetative","Fairfield","Shelton","Farmill River, Shelton",0,41.28388,-73.15527,5000,1937-09-14,1937
26784,"University of Connecticut","CONN","CONN00073636","Lamiales","Lentibulariaceae","Utricularia intermedia","Utricularia","intermedia","","",1897,9,27,"sterile/vegetative","New Haven","Bridgeport","Bridgeport",0,41.18638,-73.19611,5000,1897-09-27,1898
26821,"University of Connecticut","CONN","CONN00073696","Lamiales","Lentibulariaceae","Utricularia resupinata","Utricularia","resupinata","","",1932,9,7,"flowering","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1932-09-07,1932
26822,"University of Connecticut","CONN","CONN00073697","Lamiales","Lentibulariaceae","Utricularia resupinata","Utricularia","resupinata","","",1908,8,25,"flowering","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1908-08-25,1908
26823,"University of Connecticut","CONN","CONN00073698","Lamiales","Lentibulariaceae","Utricularia resupinata","Utricularia","resupinata","","",1908,8,25,"flowering","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,2000,1908-08-25,1908
26829,"University of Connecticut","CONN","CONN00073707","Lamiales","Lentibulariaceae","Utricularia inflata","Utricularia","inflata","","",1947,8,9,"flowering","Hartford","Marlborough","Marlborough",0,41.63527,-72.48777,5000,1947-08-09,1947
26833,"University of Connecticut","CONN","CONN00073711","Lamiales","Lentibulariaceae","Utricularia inflata","Utricularia","inflata","","",1937,9,15,"flowering","Hartford","Simsbury","Great Pond",0,41.89944,-72.83027,5000,1937-09-15,1947
26836,"University of Connecticut","CONN","CONN00073714","Lamiales","Lentibulariaceae","Utricularia inflata","Utricularia","inflata","","",1899,7,20,"flowering","Hartford","Windsor","Poquonock",0,41.90472,-72.67916,2000,1899-07-20,1947
26837,"University of Connecticut","CONN","CONN00073715","Lamiales","Lentibulariaceae","Utricularia inflata","Utricularia","inflata","","",1915,10,1,"flowering","Hartford","Simsbury","Great Pond",0,41.89944,-72.83027,5000,1915-10-01,1947
26852,"University of Connecticut","CONN","CONN00073731","Lamiales","Lentibulariaceae","Utricularia inflata","Utricularia","inflata","","",1896,8,22,"sterile/vegetative","Hartford","Windsor","Goodwin Pond",0,41.88861,-72.71027,5000,1896-08-22,1947
26857,"University of Connecticut","CONN","CONN00073760","Lamiales","Plantaginaceae","Linaria reticulata","Linaria","reticulata","","",1917,8,14,"flowering","Fairfield","Fairfield","Fairfield",0,41.13777,-73.24,5000,1917-08-14,1917
27004,"University of Connecticut","CONN","CONN00074035","Ericales","Polemoniaceae","Phlox divaricata","Phlox","divaricata","","",1936,5,5,"flowering","Fairfield","New Canaan","New Canaan",0,41.14666,-73.49472,5000,1936-05-05,1936
27007,"University of Connecticut","CONN","CONN00074038","Ericales","Polemoniaceae","Phlox divaricata","Phlox","divaricata","","",1932,5,20,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-05-20,1932
27187,"University of Connecticut","CONN","CONN00074313","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",2006,9,0,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,NA,1968
27383,"University of Connecticut","CONN","CONN00075756","Asparagales","Agavaceae","Yucca filamentosa","Yucca","filamentosa","","",1894,10,3,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1894-10-03,1896
27387,"University of Connecticut","CONN","CONN00075806","Caryophyllales","Amaranthaceae","Acnida tuberculata","Acnida","tuberculata","","",1908,9,4,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1908-09-04,1912
27388,"University of Connecticut","CONN","CONN00075807","Caryophyllales","Amaranthaceae","Acnida tuberculata","Acnida","tuberculata","","",1903,9,16,"flowering","Hartford","Hartford","Hartford",0,41.76361,-72.685,20000,1903-09-16,1903
